# index, name, _pos
8322,11692,"array([2.07914806, 1.08653969])"
8323,5417,"array([2.07823333, 1.11022173])"
8324,8558,"array([2.03826636, 1.08287594])"
8325,11698,"array([2.06168045, 1.11644138])"
8326,6936,"array([2.07073871, 1.09004372])"
8327,11700,"array([2.0790263 , 1.09667899])"
8328,5423,"array([2.0592254 , 1.05558397])"
8329,8564,"array([2.09221373, 1.08930115])"
8330,12369,"array([2.05785193, 1.07371184])"
8331,5426,"array([2.06050781, 1.11682518])"
8332,7798,"array([2.04803045, 1.07555816])"
8333,2212,"array([2.12307392, 1.08273267])"
8334,11709,"array([2.03874095, 1.08866584])"
8335,8571,"array([2.07315134, 1.10583146])"
8336,11447,"array([2.0569106 , 1.10972992])"
8337,8572,"array([2.08793907, 1.10365974])"
8338,5432,"array([2.0503609 , 1.10183485])"
8339,5433,"array([2.04981708, 1.08272837])"
8340,5434,"array([2.09692944, 1.07065042])"
8341,11715,"array([2.09513185, 1.05740259])"
8342,11716,"array([2.05333474, 1.08139317])"
8343,5437,"array([2.05365936, 1.10198615])"
8344,10472,"array([2.06291616, 1.12198398])"
8345,11976,"array([2.03823554, 1.07897797])"
8346,8585,"array([2.07562138, 1.11639692])"
8347,7106,"array([2.05114028, 1.10480019])"
8348,11726,"array([2.07064398, 1.1068894 ])"
8349,8591,"array([2.05573865, 1.09919597])"
8350,8592,"array([2.06264445, 1.08231644])"
8351,11727,"array([2.07089459, 1.04813846])"
8352,8594,"array([2.06409217, 1.07294235])"
8353,6473,"array([2.06361232, 1.08851787])"
8354,5454,"array([2.07125285, 1.07598889])"
8355,12265,"array([2.07219997, 1.09176592])"
8356,11741,"array([2.07386177, 1.11793324])"
8357,5463,"array([2.07428821, 1.06054344])"
8358,5464,"array([2.03921332, 1.06846074])"
8359,11749,"array([2.09892041, 1.054219  ])"
8360,7809,"array([2.04883376, 1.06999237])"
8361,11750,"array([2.07411168, 1.08199274])"
8362,8581,"array([2.06069342, 1.05670975])"
8363,8615,"array([2.05732652, 1.10047843])"
8364,6239,"array([2.09294135, 1.06263011])"
8365,11756,"array([2.04774435, 1.07075871])"
8366,11757,"array([2.05889117, 1.06239847])"
8367,2262,"array([2.03822232, 1.10590279])"
8368,5476,"array([2.05016378, 1.06045568])"
8369,11760,"array([2.05940175, 1.0894344 ])"
8370,8619,"array([2.1030874, 1.0952341])"
8371,11334,"array([2.05493463, 1.10476167])"
8372,8624,"array([2.05263531, 1.07811812])"
8373,5480,"array([2.09058098, 1.07102086])"
8374,5483,"array([2.05137612, 1.1107306 ])"
8375,1463,"array([2.04545366, 1.04806931])"
8376,11770,"array([2.06152114, 1.095307  ])"
8377,8626,"array([2.0604207 , 1.11181788])"
8378,5486,"array([2.07498819, 1.10545015])"
8379,5196,"array([2.05414894, 1.07495839])"
8380,10917,"array([2.07280039, 1.12529076])"
8381,2291,"array([2.09577644, 1.05805703])"
8382,8636,"array([2.07336356, 1.10791163])"
8383,11783,"array([2.07330717, 1.09941611])"
8384,11786,"array([2.07889086, 1.07380865])"
8385,11787,"array([2.09876942, 1.0485354 ])"
8386,7460,"array([2.04093988, 1.09314808])"
8387,5498,"array([2.06532165, 1.09061054])"
8388,11791,"array([2.083789  , 1.05533603])"
8389,5500,"array([2.07660123, 1.097645  ])"
8390,7485,"array([2.06198108, 1.0511194 ])"
8391,4658,"array([2.06699739, 1.08552489])"
8392,11797,"array([2.07551545, 1.10127456])"
8393,8649,"array([2.06973601, 1.11181684])"
8394,9271,"array([2.05726009, 1.07824297])"
8395,11798,"array([2.05349182, 1.05666365])"
8396,11799,"array([2.03710381, 1.09490653])"
8397,8654,"array([2.07658845, 1.11905748])"
8398,8658,"array([2.03851349, 1.09323904])"
8399,11804,"array([2.04465179, 1.08616521])"
8400,2319,"array([2.03100583, 1.08015518])"
8401,8663,"array([2.08764375, 1.06952282])"
8402,11810,"array([2.06435539, 1.10014989])"
8403,7318,"array([2.08939551, 1.04867236])"
8404,11812,"array([2.04885087, 1.09001771])"
8405,8667,"array([2.058392, 1.106389])"
8406,5518,"array([2.06299999, 1.05830795])"
8407,8669,"array([2.02528848, 1.0857381 ])"
8408,10420,"array([2.03238872, 1.06670745])"
8409,5520,"array([2.05700862, 1.0481912 ])"
8410,11640,"array([2.08366411, 1.06518368])"
8411,8176,"array([2.03727079, 1.07818489])"
8412,12170,"array([2.04855638, 1.07187229])"
8413,7668,"array([2.06011946, 1.11804064])"
8414,11827,"array([2.05064398, 1.06992457])"
8415,10926,"array([2.07021943, 1.11362049])"
8416,7772,"array([2.04150807, 1.08102315])"
8417,5724,"array([2.04979599, 1.06365621])"
8418,5026,"array([2.03756121, 1.07697012])"
8419,8680,"array([2.04899248, 1.09756934])"
8420,2344,"array([2.09772301, 1.11150139])"
8421,11836,"array([2.06265472, 1.09384884])"
8422,6259,"array([2.05793444, 1.08244519])"
8423,8690,"array([2.06142837, 1.11353048])"
8424,11840,"array([2.04742202, 1.083247  ])"
8425,5534,"array([2.05980049, 1.07577894])"
8426,5540,"array([2.06560816, 1.05983266])"
8427,5041,"array([2.05368398, 1.05763438])"
8428,5542,"array([2.07363537, 1.1107938 ])"
8429,8697,"array([2.05099296, 1.11848443])"
8430,8698,"array([2.07202467, 1.11468201])"
8431,8703,"array([2.04881644, 1.08269052])"
8432,5548,"array([2.06903449, 1.08872508])"
8433,5553,"array([2.10053498, 1.05033496])"
8434,11858,"array([2.0348593 , 1.10689508])"
8435,5560,"array([2.05792201, 1.09533459])"
8436,11864,"array([2.06803472, 1.05072807])"
8437,7934,"array([2.06196845, 1.05871364])"
8438,8341,"array([2.08995224, 1.07463652])"
8439,11871,"array([2.0609052 , 1.06536516])"
8440,11872,"array([2.05187518, 1.10760925])"
8441,5570,"array([2.04745653, 1.10833893])"
8442,11876,"array([2.05581101, 1.08319881])"
8443,12060,"array([2.06463551, 1.08429859])"
8444,11879,"array([2.09963436, 1.10960367])"
8445,5578,"array([2.06434463, 1.0673672 ])"
8446,8733,"array([2.0611586, 1.0869661])"
8447,5581,"array([2.06433118, 1.09066983])"
8448,10935,"array([2.06855401, 1.0707686 ])"
8449,5585,"array([2.1059015 , 1.09625935])"
8450,5588,"array([2.05650178, 1.07869143])"
8451,8741,"array([2.08895538, 1.06634906])"
8452,11890,"array([2.10887482, 1.09269769])"
8453,8744,"array([2.0793854 , 1.07802469])"
8454,11892,"array([2.09228523, 1.09310062])"
8455,5595,"array([2.05625603, 1.09456611])"
8456,11894,"array([2.03988056, 1.07078844])"
8457,8748,"array([2.12120772, 1.08562744])"
8458,8664,"array([2.12176097, 1.08363183])"
8459,5598,"array([2.03551934, 1.09197218])"
8460,8752,"array([2.0678173 , 1.09946225])"
8461,5707,"array([2.09403148, 1.11528138])"
8462,11903,"array([2.07901746, 1.10143217])"
8463,8754,"array([2.08615308, 1.08012211])"
8464,11906,"array([2.06121367, 1.07965142])"
8465,11909,"array([2.06409285, 1.10445671])"
8466,11912,"array([2.06123722, 1.071424  ])"
8467,8765,"array([2.06364628, 1.06277915])"
8468,5987,"array([2.08026424, 1.08759608])"
8469,5612,"array([2.04857686, 1.06800133])"
8470,11967,"array([2.0885769 , 1.10821573])"
8471,8771,"array([2.0599356 , 1.10185962])"
8472,5615,"array([2.06197486, 1.06875917])"
8473,8774,"array([2.05095204, 1.08416477])"
8474,6795,"array([2.08970383, 1.07525017])"
8475,8776,"array([2.04684271, 1.05895848])"
8476,6276,"array([2.06716842, 1.08828024])"
8477,11925,"array([2.05183703, 1.10867915])"
8478,5625,"array([2.0653442 , 1.05420752])"
8479,5626,"array([2.0540035 , 1.10008472])"
8480,11932,"array([2.0566957, 1.1019334])"
8481,5714,"array([2.0700478 , 1.05478103])"
8482,7050,"array([2.02984452, 1.0937728 ])"
8483,11936,"array([2.04806824, 1.08910764])"
8484,5240,"array([2.02926848, 1.08027543])"
8485,5182,"array([2.05602497, 1.0536544 ])"
8486,5635,"array([2.05582033, 1.06631509])"
8487,5636,"array([2.06858173, 1.10788324])"
8488,11942,"array([2.0568773 , 1.07392272])"
8489,8797,"array([2.06190214, 1.06005521])"
8490,5641,"array([2.1014732 , 1.09741661])"
8491,5642,"array([2.0722412 , 1.06591284])"
8492,8799,"array([2.08103729, 1.05920208])"
8493,8355,"array([2.07158539, 1.11782794])"
8494,7333,"array([2.0660847 , 1.04840742])"
8495,7555,"array([2.06185876, 1.08749804])"
8496,5654,"array([2.04270982, 1.09051093])"
8497,8439,"array([2.06059884, 1.05416235])"
8498,11958,"array([2.05943119, 1.11164521])"
8499,8826,"array([2.05144382, 1.10142437])"
8500,8827,"array([2.10506193, 1.06973096])"
8501,11966,"array([2.06601143, 1.07650966])"
8502,8828,"array([2.04611896, 1.09228528])"
8503,11969,"array([2.06458189, 1.05795536])"
8504,8539,"array([2.06165988, 1.05204296])"
8505,11973,"array([2.10970497, 1.05639595])"
8506,5670,"array([2.12216153, 1.06720156])"
8507,8838,"array([2.06218765, 1.06384519])"
8508,5672,"array([2.04442036, 1.08305243])"
8509,5089,"array([2.07847205, 1.05568182])"
8510,5674,"array([2.06925573, 1.11575996])"
8511,11495,"array([2.07329008, 1.10676417])"
8512,11977,"array([2.05155437, 1.09253705])"
8513,6398,"array([2.08278631, 1.05990362])"
8514,5678,"array([2.06154667, 1.11218693])"
8515,5680,"array([2.0540735 , 1.09261177])"
8516,8362,"array([2.05449919, 1.04911678])"
8517,4685,"array([2.07707788, 1.06227389])"
8518,11986,"array([2.08326034, 1.06891229])"
8519,2489,"array([2.1067464 , 1.10380185])"
8520,5689,"array([2.04571304, 1.09768834])"
8521,11994,"array([2.05527825, 1.08133806])"
8522,10720,"array([2.04806663, 1.11652506])"
8523,5622,"array([2.05492157, 1.11367269])"
8524,10494,"array([2.02978892, 1.06077531])"
8525,2346,"array([2.0330441 , 1.06980765])"
8526,11996,"array([2.0771128 , 1.07163927])"
8527,8695,"array([2.04515444, 1.09281837])"
8528,5694,"array([2.06558311, 1.06207582])"
8529,11999,"array([2.05526146, 1.07735338])"
8530,10954,"array([2.06007393, 1.06906579])"
8531,5711,"array([2.06450559, 1.09567658])"
8532,5712,"array([2.05150245, 1.07471519])"
8533,12010,"array([2.05454564, 1.08282308])"
8534,8874,"array([2.04896451, 1.10335311])"
8535,5715,"array([2.05371375, 1.08342585])"
8536,5718,"array([2.07539807, 1.09837018])"
8537,8882,"array([2.05821806, 1.08079711])"
8538,8837,"array([2.07194942, 1.11225321])"
8539,8884,"array([2.08023115, 1.11136793])"
8540,8890,"array([2.04390405, 1.11301667])"
8541,12020,"array([2.05535491, 1.11255434])"
8542,10054,"array([2.0448901 , 1.09816712])"
8543,8868,"array([2.05973947, 1.05046482])"
8544,12023,"array([2.05780927, 1.04915723])"
8545,5730,"array([2.09504457, 1.06343105])"
8546,12029,"array([2.092096  , 1.09414537])"
8547,8897,"array([2.05384676, 1.10112517])"
8548,8900,"array([2.05092204, 1.10709333])"
8549,5736,"array([2.06491702, 1.10957936])"
8550,5737,"array([2.04645707, 1.07873451])"
8551,12036,"array([2.04600598, 1.11681405])"
8552,12037,"array([2.08955698, 1.10376916])"
8553,5740,"array([2.05520277, 1.07468851])"
8554,5741,"array([2.07284231, 1.10877861])"
8555,12043,"array([2.05398932, 1.06994378])"
8556,5744,"array([2.06191189, 1.06581776])"
8557,8905,"array([2.0703301 , 1.08126204])"
8558,4903,"array([2.07433618, 1.10722319])"
8559,8912,"array([2.07738679, 1.07794819])"
8560,12536,"array([2.04174593, 1.05039607])"
8561,5752,"array([2.07577913, 1.06194022])"
8562,8915,"array([2.05890723, 1.09953964])"
8563,7018,"array([2.04542289, 1.09042516])"
8564,6362,"array([2.07660861, 1.07281077])"
8565,5757,"array([2.06081937, 1.10255522])"
8566,4694,"array([2.05391045, 1.06546257])"
8567,8923,"array([2.06590722, 1.07535677])"
8568,8927,"array([2.05909659, 1.09689972])"
8569,8929,"array([2.0886349 , 1.06239448])"
8570,8931,"array([2.04336988, 1.07644049])"
8571,5762,"array([2.06992139, 1.08950536])"
8572,12065,"array([2.0577356, 1.0893772])"
8573,5765,"array([2.06512662, 1.06825495])"
8574,8933,"array([2.05450517, 1.05949246])"
8575,8934,"array([2.05530689, 1.06430799])"
8576,5767,"array([2.05502962, 1.09149249])"
8577,5770,"array([2.06773223, 1.0553901 ])"
8578,12070,"array([2.04400049, 1.075344  ])"
8579,9951,"array([2.06674762, 1.09096833])"
8580,12074,"array([2.07658144, 1.08424234])"
8581,4691,"array([2.04634163, 1.10453383])"
8582,9952,"array([2.10645775, 1.09318029])"
8583,12078,"array([2.0375396 , 1.10837414])"
8584,12079,"array([2.07348855, 1.07740124])"
8585,8948,"array([2.05914089, 1.08076244])"
8586,8949,"array([2.06815064, 1.09747549])"
8587,8950,"array([2.07032781, 1.10877175])"
8588,8951,"array([2.06960304, 1.06097722])"
8589,5777,"array([2.04842978, 1.06648724])"
8590,11516,"array([2.05258362, 1.0573077 ])"
8591,12087,"array([2.07009   , 1.10345472])"
8592,5784,"array([2.04175398, 1.0681627 ])"
8593,12090,"array([2.09490197, 1.08939066])"
8594,6809,"array([2.04094139, 1.06959289])"
8595,7351,"array([2.06090408, 1.06044757])"
8596,8961,"array([2.08862448, 1.08192625])"
8597,12097,"array([2.09130992, 1.06440763])"
8598,8966,"array([2.04881688, 1.08087174])"
8599,5796,"array([2.04956385, 1.10085695])"
8600,12101,"array([2.06167217, 1.09404414])"
8601,6820,"array([2.05108138, 1.1207581 ])"
8602,8970,"array([2.09235878, 1.07936641])"
8603,10973,"array([2.06130094, 1.08837782])"
8604,12105,"array([2.06907291, 1.0503664 ])"
8605,8974,"array([2.0688243 , 1.07792692])"
8606,5801,"array([2.05053875, 1.05824088])"
8607,5802,"array([2.06230407, 1.10500697])"
8608,6026,"array([2.06103863, 1.0848573 ])"
8609,9374,"array([2.03275541, 1.06186227])"
8610,9377,"array([2.04323454, 1.0838896 ])"
8611,5809,"array([2.07937987, 1.06816236])"
8612,8990,"array([2.05638889, 1.09616087])"
8613,12419,"array([2.04955413, 1.0852381 ])"
8614,8998,"array([2.04838127, 1.07807471])"
8615,8999,"array([2.05109126, 1.10378972])"
8616,9001,"array([2.07714167, 1.1064165 ])"
8617,9488,"array([2.04481683, 1.11568416])"
8618,5824,"array([2.07465378, 1.08644282])"
8619,9005,"array([2.0601017 , 1.07896065])"
8620,5826,"array([2.0718109 , 1.08775187])"
8621,5829,"array([2.03454296, 1.07076614])"
8622,5833,"array([2.04664427, 1.07674573])"
8623,9017,"array([2.07516469, 1.08901215])"
8624,12135,"array([2.08547083, 1.07233039])"
8625,9019,"array([2.06174574, 1.10254911])"
8626,9022,"array([2.07120806, 1.10379503])"
8627,12140,"array([2.06908572, 1.07947345])"
8628,9586,"array([2.04256272, 1.0916754 ])"
8629,7046,"array([2.05332464, 1.08422339])"
8630,2660,"array([2.11152536, 1.10365684])"
8631,4191,"array([2.09535936, 1.09595655])"
8632,5855,"array([2.04666536, 1.06676666])"
8633,5858,"array([2.06542835, 1.05238373])"
8634,12153,"array([2.09835583, 1.06982692])"
8635,5859,"array([2.05153159, 1.07692211])"
8636,8455,"array([2.04471002, 1.1038595 ])"
8637,12155,"array([2.07354918, 1.11689812])"
8638,5861,"array([2.05296639, 1.10692654])"
8639,12156,"array([2.03836907, 1.11038317])"
8640,5864,"array([2.07346781, 1.08102404])"
8641,5865,"array([2.0837172 , 1.07285261])"
8642,9035,"array([2.05428776, 1.09788369])"
8643,10682,"array([2.10429897, 1.06758053])"
8644,5870,"array([2.05848083, 1.09353601])"
8645,12167,"array([2.06861423, 1.08086563])"
8646,12168,"array([2.08340496, 1.07537681])"
8647,5875,"array([2.03702404, 1.10355126])"
8648,5876,"array([2.07273053, 1.0799143 ])"
8649,12171,"array([2.07291417, 1.05681637])"
8650,9049,"array([2.05589511, 1.09119752])"
8651,9050,"array([2.05101046, 1.09021702])"
8652,9054,"array([2.05613679, 1.05476078])"
8653,9056,"array([2.08740182, 1.06426809])"
8654,5888,"array([2.04699175, 1.07150493])"
8655,12175,"array([2.08247103, 1.11102849])"
8656,9057,"array([2.0550135 , 1.06533482])"
8657,12176,"array([2.05502899, 1.06338555])"
8658,5895,"array([2.06538544, 1.08698756])"
8659,4237,"array([2.06688069, 1.09211998])"
8660,12177,"array([2.07757236, 1.07000828])"
8661,6045,"array([2.05553994, 1.05919533])"
8662,4283,"array([2.03322299, 1.09340859])"
8663,12182,"array([2.05116427, 1.09989854])"
8664,6837,"array([2.0824573 , 1.11912253])"
8665,9069,"array([2.06464058, 1.11188862])"
8666,12188,"array([2.10490711, 1.09654741])"
8667,12062,"array([2.06872698, 1.08374675])"
8668,12194,"array([2.05127021, 1.07273934])"
8669,5910,"array([2.05232734, 1.07494113])"
8670,12196,"array([2.05295451, 1.06825938])"
8671,9079,"array([2.05228109, 1.08925964])"
8672,12198,"array([2.0339599 , 1.06312218])"
8673,9986,"array([2.06391045, 1.10787359])"
8674,9089,"array([2.06859505, 1.05604371])"
8675,12563,"array([2.09125984, 1.10834687])"
8676,12211,"array([2.06462278, 1.07030293])"
8677,5929,"array([2.07906177, 1.10407985])"
8678,8398,"array([2.07531269, 1.08794753])"
8679,9098,"array([2.09433448, 1.08679244])"
8680,5862,"array([2.05793248, 1.08440925])"
8681,12226,"array([2.04745746, 1.05973508])"
8682,5940,"array([2.07249121, 1.11721958])"
8683,12227,"array([2.06237301, 1.06978258])"
8684,5942,"array([2.06558461, 1.04962169])"
8685,12229,"array([2.0650185 , 1.09874266])"
8686,9107,"array([2.05841628, 1.07983652])"
8687,9109,"array([2.0571548 , 1.05536266])"
8688,9110,"array([2.05061777, 1.09894016])"
8689,10487,"array([2.07626658, 1.05048005])"
8690,5956,"array([2.07871925, 1.08406192])"
8691,9113,"array([2.05783594, 1.07476099])"
8692,5957,"array([2.05806041, 1.08627409])"
8693,9115,"array([2.05607767, 1.05582274])"
8694,5961,"array([2.0648075, 1.0930601])"
8695,9983,"array([2.09783098, 1.0588098 ])"
8696,9123,"array([2.0517727 , 1.08837632])"
8697,8405,"array([2.03911178, 1.10899179])"
8698,12241,"array([2.04999595, 1.1079873 ])"
8699,9125,"array([2.07274805, 1.07403896])"
8700,10193,"array([2.06405154, 1.07118946])"
8701,6324,"array([2.04941354, 1.05605042])"
8702,5974,"array([2.03730632, 1.08619325])"
8703,11058,"array([2.0336223 , 1.10588604])"
8704,5979,"array([2.0626714 , 1.05933697])"
8705,12246,"array([2.05789394, 1.10787062])"
8706,12247,"array([2.08231487, 1.09893906])"
8707,9134,"array([2.06085537, 1.11904516])"
8708,5982,"array([2.06185338, 1.07583293])"
8709,5983,"array([2.05908087, 1.09537642])"
8710,5984,"array([2.07376265, 1.06893854])"
8711,9135,"array([2.08790064, 1.10108695])"
8712,4215,"array([2.06126957, 1.10527275])"
8713,11877,"array([2.10086457, 1.06704759])"
8714,9138,"array([2.0660282 , 1.06899934])"
8715,5989,"array([2.06814047, 1.10400274])"
8716,12254,"array([2.05546097, 1.11123048])"
8717,10279,"array([2.06683621, 1.06715431])"
8718,12256,"array([2.09333358, 1.09802902])"
8719,7535,"array([2.09840985, 1.08449268])"
8720,5994,"array([2.07450612, 1.08519898])"
8721,5995,"array([2.04779435, 1.04718093])"
8722,12262,"array([2.06207703, 1.08010987])"
8723,9156,"array([2.05267175, 1.08327098])"
8724,11851,"array([2.0521536 , 1.06281419])"
8725,6005,"array([2.06591562, 1.12521279])"
8726,9157,"array([2.05555263, 1.06251522])"
8727,9159,"array([2.06601976, 1.06656297])"
8728,6011,"array([2.04532525, 1.06524301])"
8729,10999,"array([2.10827406, 1.10313118])"
8730,6014,"array([2.06778058, 1.05302567])"
8731,6015,"array([2.06496253, 1.06100948])"
8732,6016,"array([2.09512032, 1.06663838])"
8733,9164,"array([2.0353284 , 1.08211162])"
8734,8303,"array([2.05745078, 1.11346698])"
8735,6023,"array([2.03897876, 1.10073824])"
8736,12279,"array([2.04233831, 1.06693386])"
8737,9169,"array([2.06103812, 1.10157569])"
8738,8937,"array([2.04468095, 1.11778648])"
